    3 2   1    1 -15 497 552
    4 2   1    1  -5 525 557
    5 2   1    1  -5 525 557
    6 2   1    1  15 580 554
    7 2   1    1 -27 464 557
    8 2   1    1 -19 486 554
    1 2   1    2 -21 481 537
    2 2   1    2 -17 492 552
   13 2   1    3  -7 516 535
   14 2   1    3 -13 500 547
   15 2   1    3 -13 500 540
   16 1   1    3  31 621 532
   17 1   1    3   3 544 527
    9 2   1    4  19 588 527
   10 2   1    4 -17 489 554
   11 2   1    4 -15 495 552
   12 2   1    4  13 571 544
   18 2   1    5   1 536 545
   19 2   1    5  29 612 512
   20 1   1    5 -11 503 565
   21 1   1    5   3 541 542
   22 1   1    5   5 546 547
   23 1   1    5  11 563 562
   24 2   1    6  37 725 557
   25 2   1    7  29 691 565
   26 2   1    8 -11 523 542
   27 2   1    9  -1 519 537
   28 2   1    9  -7 503 547
   29 2   1    9  -9 497 545
   30 2   1    9   5 535 532
   31 2   1    9  17 567 540
   32 1   1    9  55 668 559
   33 2   1   10  -3 511 544
   34 1   1   10  39 622 557
   35 2   2   11   1 478 560
   36 2   2   12  35 556 567
   37 2   2   12  15 507 565
   38 2   2   12   7 488 564
   39 2   2   13  -1 420 545
   40 2   2   14  15 453 542
   46 2   2   15  35 520 564
   47 2   2   15  21 489 545
   41 2   2   16  37 525 552
   42 2   2   16  27 502 554
   43 2   2   16  15 475 552
   44 2   2   16  11 466 547
   45 2   2   16   7 457 555
   52 2   2   17  19 482 560
   53 2   2   17  17 477 560
   54 2   2   17  45 541 540
   55 1   2   17  43 536 570
   56 1   2   17  55 563 577
   48 2   2   18  27 500 565
   49 2   2   18  37 523 562
   50 2   2   18  25 495 569
   51 1   2   18  45 541 577
   57 2   2   19  33 567 537
   58 2   2   20  35 542 550
   59 2   2   20  25 519 557
   60 2   2   20   5 472 570
   61 2   2   21  45 566 550
   62 2   2   21  -9 439 572
   63 2   2   22  35 507 547
   64 2   3   23   5 538 537
   71 2   3   24  27 587 550
   72 2   3   24  45 635 519
   73 2   3   24  25 582 530
   65 2   3   25  25 582 512
   66 2   3   25  15 556 537
   67 2   3   25  -7 497 544
   68 2   3   25  33 603 525
   69 2   3   25  21 571 520
   70 2   3   25  41 624 524
   74 2   3   26  -7 490 545
   76 1   3   27  27 575 560
   75 2   3   28  -5 492 557
   77 2   3   29  33 585 550
   78 2   3   30  51 572 529
   79 2   3   30  29 521 547
   80 1   3   30  25 512 557
   81 2   3   31  61 595 550
   82 2   3   31  49 567 559
   84 2   3   32  41 546 524
   85 1   3   32  41 546 572
   83 2   3   33  29 519 547
   86 2   3   34 -17 447 545
   87 2   3   34  17 533 532
   88 2   3   34  -1 487 532
   89 2   3   34  25 553 515
   90 2   3   35  29 560 547
   91 2   3   35  15 525 547
   92 2   3   35   1 490 550
   93 2   3   35  45 600 554
   94 2   3   36  11 512 545
   95 2   3   36  23 542 552
   96 2   4   37   5 498 555
   97 2   4   37   7 502 569
  100 2   4   38  23 529 540
   98 2   4   39  -9 451 554
   99 2   4   39  -1 471 555
  101 2   4   40   9 548 514
  102 2   4   40   3 478 545
  103 2   4   40  -9 449 545
  104 2   4   40  31 546 535
  105 2   4   41  17 510 550
  106 2   4   41  33 548 537
  107 2   4   41 -11 447 555
  108 2   4   42 -13 484 552
  109 2   4   42  -3 511 564
  110 2   4   42  -1 516 552
  111 2   4   43  53 656 517
  112 2   4   43  33 603 530
  113 2   4   43  19 566 562
  114 2   4   43   5 476 559
  115 2   4   43   3 524 542
  116 2   4   44  45 580 535
  117 2   4   44  43 575 560
  118 2   4   45   7 488 562
  119 2   4   45  11 495 550
  120 2   4   45  -7 452 552
  121 2   4   46 -15 431 555
  122 2   4   47   7 483 559
  123 2   4   47  27 531 564
  124 2   4   48 -13 460 529
  125 2   4   48  13 525 565
  126 2   4   49 -25 419 555
  127 2   4   49  -1 478 570
  128 2   4   49  -1 478 552
  129 2   4   49  -3 473 542
  131 2   4   50   3 450 567
  132 2   4   50  39 532 532
  133 2   4   50   9 464 539
  130 2   4   51   5 455 572
  134 2   4   52  15 457 555
  135 2   4   52  17 461 550
  136 2   5   53  45 606 559
  137 2   5   54  47 585 534
  138 2   5   54  43 575 564
  139 2   5   55  19 512 534
  140 2   5   56  65 622 512
  141 2   5   57  -7 450 547
  142 2   5   57 -15 431 542
  143 2   5   58  21 514 520
  144 2   5   58  15 500 532
  145 2   5   58  37 552 537
  146 2   5   59  39 557 530
  149 2   5   60  45 506 560
  147 2   5   61  61 540 552
  148 2   5   61  15 443 565
  150 2   5   62  17 549 540
  151 2   5   62  -5 492 559
  152 2   5   62   7 523 549
  153 2   5   62  23 565 552
  154 2   5   62   7 523 549
  155 2   5   62   5 518 564
  156 2   5   63   3 503 559
  157 2   5   63 -13 462 540
  158 2   5   64  35 581 547
  159 2   6   65  39 547 552
  160 2   6   66  45 538 530
  161 2   6   66  45 538 522
  162 2   6   66  45 538 529
  167 2   6   67  31 504 560
  168 2   6   67  45 536 570
  163 2   6   68   3 442 552
  164 2   6   68  39 522 565
  165 2   6   68  27 496 552
  166 2   6   68  35 513 540
  169 2   6   69  33 467 559
  170 2   6   69  45 492 540
  171 2   7   70  15 541 515
  172 2   7   70  17 546 550
  173 2   7   70   5 515 550
  174 2   7   70  25 567 545
  175 2   7   70  29 577 515
  176 2   7   71  29 577 532
  177 2   7   71   5 515 555
  178 2   7   71  19 552 542
  179 2   7   71  17 546 547
  180 2   7   72   7 521 554
  181 2   7   72  33 588 572
  182 2   7   72  15 541 530
  183 2   7   73  -7 516 550
  184 2   7   73 -11 505 575
  185 2   7   74  15 571 549
  186 2   7   74  17 576 529
  187 2   7   74  17 576 540
  188 2   7   74  21 587 550
  189 2   7   75  23 589 530
  190 2   7   75  13 562 525
  191 2   7   75  -7 508 542
  195 2   7   76  45 591 549
  196 2   7   76  67 645 530
  197 2   7   76  43 586 557
  198 2   7   76  45 591 495
  199 2   7   76  21 532 540
  201 2   7   77  45 591 525
  202 2   7   77  39 576 530
  200 2   7   78  45 591 499
  192 2   7   79  45 591 532
  193 2   7   79  45 591 534
  194 2   7   79  21 532 552
  203 2   8   80  45 600 577
  204 2   8   80 -11 460 564
  205 2   8   80   5 500 557
