   15 2   1    1 -25 556 557
   19 2   1    2  -3 615 552
   20 2   1    3 -23 548 562
   34 2   1    4 -23 531 557
   39 2   1    5  -9 567 542
   40 2   1    5 -17 543 542
   58 2   1    6 -21 518 544
   59 2   1    6 -21 518 542
   60 2   1    6   9 604 537
   67 2   1    7   1 563 555
   87 2   1    8 -15 503 545
   88 2   1    8 -17 497 560
   89 2   1    8 -15 503 564
   90 2   1    8  35 642 500
   91 2   1    9  11 575 532
   92 2   1    9  -5 531 552
   99 2   1   10  31 628 517
  100 2   1   10  27 617 525
  101 2   1   11  15 580 542
  102 2   1   11  21 597 515
  103 2   1   11 -13 503 554
  123 2   1   12  15 644 517
  124 2   1   12  11 632 522
  126 2   1   13   9 622 525
  132 2   1   14 -15 545 549
  133 2   1   14  -1 588 532
  135 2   1   15  -7 566 552
  136 2   1   15 -23 518 560
  137 2   1   15  -9 560 545
  160 2   1   16  -5 562 537
  161 2   1   17   7 643 462
  162 2   1   18  -5 556 537
  165 2   1   19  -1 557 542
  166 2   1   20 -15 514 547
  167 2   1   20   5 571 522
  175 2   1   21  15 587 534
  171 2   1   22  17 592 530
  172 2   1   22 -17 497 562
  173 2   1   22 -23 480 565
  174 2   1   22  23 609 522
  177 2   1   23  -1 536 540
  178 2   1   23 -19 486 565
  194 2   1   24  -5 508 545
  195 2   1   24 -21 465 557
  196 2   1   24  -5 508 549
  197 2   1   24  -1 561 530
  193 2   1   25  33 610 525
  207 2   1   26  15 597 520
  208 2   1   27  -1 530 539
  209 2   1   27  -5 519 540
  210 2   1   27 -11 503 554
  214 2   1   28  -3 522 540
  235 2   1   29   9 531 520
  233 2   1   30  27 578 530
  234 2   1   30  39 609 525
  232 2   1   31   5 521 505
  242 2   1   32  23 562 539
  243 2   1   32  -1 500 549
  258 2   1   33 -15 523 550
  259 2   1   33   3 576 545
  260 2   1   33   3 576 534
  261 2   1   34  39 680 515
  262 2   1   34  27 645 525
  263 2   1   34 -23 500 550
  255 2   1   35   3 576 542
  256 2   1   35  47 703 512
  257 2   1   35  11 599 532
  264 2   1   36 -13 526 555
  265 2   1   36  -3 555 545
  266 2   1   36  17 613 527
  267 2   1   36  13 601 525
  273 2   1   37   5 559 542
  274 2   1   37   1 547 535
  272 2   1   38 -15 503 550
  275 2   1   39   7 564 545
  276 2   1   39  17 592 537
  277 2   1   39 -13 508 537
  271 2   1   40  25 615 529
  279 2   1   41  25 604 515
  282 2   1   42  35 628 507
  283 2   1   42   5 546 547
  284 2   1   42  33 623 517
  285 2   1   42  19 585 519
  290 2   1   43  43 647 522
  291 2   1   43  29 609 507
  292 2   1   43  45 652 514
  293 2   1   44  45 652 504
  294 2   1   44  19 582 535
  299 2   1   45  45 638 530
  300 2   1   45  29 596 522
  301 2   1   46  45 635 505
  302 2   1   46  29 593 504
  303 2   1   46  31 598 540
  304 2   1   47   9 537 555
  306 2   1   48  37 604 487
  319 2   1   49   7 518 540
  326 2   1   50  45 603 495
  327 2   1   50  43 598 525
  328 2   1   51  15 610 520
  329 2   1   52  11 592 542
  330 2   1   52  13 598 540
  331 2   1   52   5 575 532
  332 2   1   52 -17 511 555
  333 2   1   53  15 597 505
  334 2   1   53  21 614 505
  337 2   1   54 -21 489 545
  338 2   1   54  33 640 499
  335 2   1   55  51 691 482
  336 2   1   55  45 674 497
  339 2   1   56  17 596 507
  340 2   1   56  23 612 527
  341 2   1   56   9 573 537
  349 2   1   57 -17 497 547
  350 2   1   57 -33 453 560
  359 2   1   58   5 556 540
  368 2   1   59  19 578 512
  369 2   1   59  43 643 487
  370 2   1   60  -9 503 545
  375 2   1   61  17 570 522
  376 2   1   61   5 538 510
  378 2   1   62  -9 500 540
  379 2   1   62  27 597 517
  380 2   1   62 -11 495 537
  381 2   1   62 -31 441 560
  382 2   1   62  25 591 515
  377 2   1   63  17 570 514
  374 2   1   64  27 597 530
  390 2   2   65 -11 579 552
  391 2   2   66  49 632 510
  392 2   2   66   9 528 542
  393 2   2   66  25 570 504
  394 2   2   67 -27 525 547
  420 2   2   68  11 526 524
  421 2   2   68  15 536 524
  422 2   2   68  -7 577 542
  423 2   2   69 -33 497 537
  431 2   2   70 -19 533 550
  432 2   2   70 -13 552 550
  441 2   2   71  31 673 520
  467 2   2   72 -13 526 542
  468 2   2   72  -3 555 540
  469 2   2   73  15 607 519
  474 2   2   74  -1 557 534
  471 2   2   75  35 661 509
  472 2   2   75  29 644 485
  473 2   2   75 -21 500 542
  485 2   2   76 -25 559 527
  486 2   2   76  -3 632 507
  488 2   2   77 -29 535 494
  491 2   2   78 -27 538 515
  492 2   2   78 -17 571 532
  493 2   2   78   3 635 514
  494 2   2   78 -23 551 540
  495 2   2   79 -23 548 505
  496 2   2   79  -9 592 505
  500 2   2   80  -3 600 492
  522 2   2   81 -15 545 517
  523 2   2   81  15 636 542
  524 2   2   81  25 667 507
  531 2   2   82 -23 528 532
  532 2   2   82 -19 530 537
  539 2   2   83 -35 479 530
  540 2   2   83 -21 521 502
  549 2   2   84 -21 509 522
  546 2   2   85   5 585 540
  547 2   2   85  -7 550 534
  548 2   2   85  -3 561 510
  552 2   2   86  -1 561 504
  553 1   2   87  19 618 522
  554 1   2   87 -19 509 520
  559 2   2   88  11 589 495
  560 2   2   88  27 634 499
  561 2   2   88  11 589 525
  564 2   2   89   5 562 517
  566 2   2   90  17 592 517
  565 2   2   91  11 682 507
  577 2   2   92 -19 561 527
  578 2   2   92 -11 586 534
  583 2   2   93 -19 557 542
  584 2   2   93 -17 563 529
  585 2   2   93  -9 589 509
  605 2   2   94 -11 568 527
  606 2   2   94 -15 556 522
  609 2   2   95   9 614 527
  610 2   2   95  11 620 524
  611 2   2   95   5 602 532
  612 2   2   96 -13 545 539
  613 2   2   97  35 680 517
  617 2   2   98   7 591 489
  618 2   2   98  -7 550 540
  620 2   2   99 -13 526 540
  645 2   2  100 -25 535 529
  646 2   2  100 -19 553 502
  643 2   2  101 -25 535 537
  644 2   2  101 -23 541 512
  650 2   2  102 -29 512 512
  655 2   2  103 -27 512 507
  656 2   2  103 -13 555 485
  659 2   2  104 -15 545 525
  660 2   2  104 -15 545 509
  661 2   2  104  -7 570 495
  668 2   2  105  13 612 494
  669 2   2  105  25 647 462
  670 2   2  106  13 612 494
  671 2   2  106  -5 559 554
